ReporterISO3,PartnerISO3,Year,120810 in 1000 USD 
SER,GRC,2021,619.791
SER,ESP,2016,621.653
IND,SAU,2003,621.701
FRA,BEL,2019,622.649
SER,BIH,2006,622.661
SER,BGR,2017,622.718
GBR,FRA,1996,623.275
USA,VEN,2018,623.292
ARG,USA,2010,624.138
BLX,DEU,1998,624.924
BLX,ESP,1998,624.942
EUN,CMR,2005,625.045
AUS,NZL,2007,625.34
SER,ISR,2020,626.346
BEL,CMR,2005,626.467
NLD,DEU,2016,626.711
USA,ZAF,2015,627.02
EUN,DZA,2001,627.194
BEL,DEU,2019,627.598
ITA,DEU,2012,627.902
USA,PYF,2019,628.096
EST,FIN,2015,628.145
USA,PYF,2012,628.208
IND,BGD,2020,628.676
USA,PER,1998,629.061
MOZ,ZWE,2020,629.143
ITA,SVN,2019,629.294
USA,LBN,2016,632.058
AUS,PNG,2013,633.151
SER,ROM,2019,633.245
USA,FJI,2000,634.087
SER,NLD,2016,634.119
ITA,ROM,2012,634.392
SER,DEU,2019,634.493
BOL,CHL,1998,634.607
SER,MNT,2016,635.733
EUN,NGA,2021,636.055
NLD,LTU,2010,636.631
ZAF,LKA,2008,636.805
CAN,USA,1996,637.593
BEL,CZE,2006,637.778
MDA,UKR,2001,637.887
MWI,ZAF,2014,638.152
ARE,PAK,2005,638.618
PRY,POL,2009,638.73
IND,LKA,2017,639.099
MWI,ZWE,2006,639.966
ITA,SER,2014,640.442
EUN,USA,2017,640.66
USA,LKA,2010,644.2
AUS,PNG,2010,644.741
BOL,CHL,2013,645.016
IND,LKA,2012,645.123
SER,ROM,2015,645.816
BEL,USA,2004,646.766
CAN,KOR,2019,647.113
ITA,GRC,2020,647.343
USA,PYF,2014,647.671
BEL,ITA,2005,647.844
SER,BEL,2019,649.879
SER,GRC,2015,650.101
NLD,KEN,2009,650.202
EUN,KEN,2009,650.532
NLD,SVK,2005,652.925
SER,CZE,2018,653.09
AUT,DZA,2013,653.339
AUT,DZA,2016,653.973
USA,NLD,1998,654.004
AUT,SVK,2010,654.32
EUN,USA,2004,654.909
SER,SVK,2020,655.336
ARE,BHR,2017,655.855
DNK,DEU,2009,656.074
USA,MAR,1999,656.5
USA,GHA,2004,656.519
SER,ESP,2017,657.688
AUT,ITA,2004,657.737
SER,SVK,2022,657.969
AUT,HUN,2013,658.025
ITA,DEU,2004,658.758
JPN,USA,2003,659.558
IND,JPN,2003,660.175
GBR,BEL,2007,660.505
SER,GBR,2014,660.864
USA,RWA,2009,662.677
USA,PYF,2021,663.046
AUS,NCL,2007,663.282
ZMB,UNS,2018,663.744
NLD,SWE,2017,663.785
ZAF,SWZ,2015,663.917
BEL,USA,2002,664.222
DEU,FRA,1996,666.464
AUT,SVN,1998,667.696
USA,PER,1999,668.479
MYS,SGP,2003,668.81
ZAF,NAM,2011,668.976
SER,ESP,2018,668.988
DEU,NLD,2022,669.43
AUT,FRA,2011,669.53
ITA,SVN,2018,670.076
ITA,AUT,2005,670.226
IND,AUS,2016,670.458
SER,GRC,2017,671.165
USA,CHN,2011,671.846
USA,GHA,2011,672.869
AUS,PNG,2022,673.728
GBR,BEL,2015,674.045
AUS,PNG,1997,675.782
USA,NCL,1996,676.41
EUN,USA,2022,677.19
AUT,DZA,2021,677.322
SER,ESP,2019,678.99
IND,LKA,2003,679.214
SER,DEU,2013,679.939
MYS,SGP,1999,681.41
BEL,FRA,2019,681.849
ETH,SUD,2015,682.009
DEU,NLD,2004,683
UGA,SSD,2018,685.065
USA,PYF,2011,685.087
SER,HUN,2013,685.468
IND,AUS,2009,685.791
BEL,ROM,2019,686.382
DEU,NLD,2000,688
BEL,CZE,2009,688.232
USA,GBR,2013,689.137
IND,AUS,2015,691.182
IND,KOR,2005,691.522
UGA,RWA,2017,693.846
SER,DEU,2021,695.142
USA,SER,2002,695.315
SER,CZE,2012,695.64
ARG,PHL,2015,696.91
DNK,DEU,2013,698.913
SER,FRA,2018,700.843
NLD,KEN,2003,701.238
AUT,SVN,1996,701.969
GBR,IRL,2010,705.033
NLD,POL,2005,705.16
LVA,EST,2018,705.361
AUS,NCL,2004,705.728
USA,DEU,2022,706.257
EUN,KEN,2003,707.011
DNK,DEU,2011,707.274
SER,BIH,2016,707.617
BEL,GBR,2003,708.255
NLD,KEN,2007,708.378
EUN,KEN,2007,708.563
ESP,BEL,2003,710.485
PHL,THA,2012,710.86
MWI,KEN,2014,711.805
GBR,BEL,2000,712.149
TUR,IRQ,2022,712.267
GBR,IRL,2021,712.559
IND,MMR,2011,712.984
BEL,RUS,2008,713.278
USA,GTM,1999,713.354
ITA,SVN,2020,713.411
SLV,HND,2019,713.869
SER,DEU,2018,714.142
EST,FIN,2014,714.364
SER,GBR,2013,714.438
USA,PYF,1997,716.575
AUT,DZA,2014,716.708
AUT,GBR,2013,717.635
USA,LBN,2008,717.728
USA,GBR,2017,718.006
SER,POL,2006,718.963
EUN,DZA,2008,720.104
MYS,VNM,2018,720.731
NLD,FRA,2019,721.974
ITA,SVK,2016,724.222
AUT,ITA,2002,724.559
EUN,KEN,2005,724.641
NLD,KEN,2005,726.302
CHN,HKG,1996,726.531
OAS,PHL,2001,726.926
ZAF,ZMB,2018,727.518
MYS,BRN,2002,729.249
SER,GRC,2014,730.44
PRT,ROM,1999,730.489
IRL,SVK,2009,730.919
IND,IDN,2010,733.328
EUN,DZA,2021,733.554
CAN,USA,2014,734.746
NGA,GHA,2017,734.855
ZAF,AGO,2015,735.132
USA,TTO,2019,735.453
IND,MMR,2000,737.265
OAS,ESP,2002,737.396
ITA,SVK,2009,737.591
NLD,AUT,2016,738.063
AUS,NZL,2009,738.95
EUN,DZA,2009,740.408
MYS,BRN,2001,741.426
JPN,USA,2004,743.897
ZAF,NAM,2017,744.889
FRA,DZA,2012,745.822
AUT,SVN,1997,747.138
USA,KOR,2020,747.315
SER,GRC,2018,750.82
PRY,ARG,2008,751.341
POL,SVK,2007,752.975
USA,EGY,2015,754.128
AUT,ITA,2005,755.177
OAS,THA,2003,756
NLD,LVA,2012,756.105
SER,BIH,2015,756.363
IND,LKA,1997,756.748
IND,KOR,2010,756.794
SER,ROM,2016,757.782
USA,KOR,2022,758.511
IND,MMR,2006,759.991
AUT,DZA,2020,762.216
SER,BIH,2009,762.376
ESP,PRT,2002,763.178
AUT,GBR,2015,764.076
DNK,LVA,1996,764.354
HUN,SER,2012,764.434
SER,BIH,2007,764.974
USA,DOM,1998,765.366
AUT,ITA,2001,765.541
AUT,GBR,2014,765.613
SER,POL,2007,766.675
NLD,DNK,2007,767.409
EUN,EGY,2000,768.61
AUT,DEU,1996,769.7
PRT,EGY,2000,770.973
DEU,NLD,1999,773.379
ZAF,SWZ,2014,773.817
DNK,UKR,2012,775.909
USA,ARE,2011,776.994
MYS,VNM,2006,778.033
ZWE,ZAF,2009,778.899
PRT,ROM,2001,778.903
SER,NLD,2017,779.174
USA,GBR,1996,779.197
SER,BGR,2013,779.688
DEU,NLD,1997,779.73
SER,GRC,2019,780.478
SER,ROM,2013,781.805
OAS,THA,2002,784.559
EUN,UKR,2012,785.274
NLD,USA,1999,785.411
EUN,NGA,2022,785.506
AUS,KOR,2007,785.57
UGA,FRA,2020,785.902
SER,CZE,2019,786.838
AUS,NZL,2011,789.178
FRA,ESP,1996,789.565
CAN,USA,2002,790.236
BLX,DEU,1997,791.903
OAS,THA,2004,792.72
BEL,CZE,2005,793.453
ITA,FRA,2021,793.499
NLD,EST,2012,794.366
BOL,CHL,2014,795.421
AUS,NZL,1997,796.885
CAN,USA,2001,799.734
USA,KOR,1998,800.829
TGO,NLD,2021,801.632
MWI,ZAF,2007,801.79
USA,NLD,2005,802.344
SER,ROM,2014,804.371
USA,HTI,1998,804.559
EUN,DZA,2020,804.982
USA,PYF,2022,805.17
USA,GRC,2002,806.167
ITA,POL,2013,806.333
ITA,HRV,2018,808.577
SER,DEU,2016,808.751
AUS,NZL,2018,809.272
CHN,KOR,2016,809.809
SER,ROM,2012,810.662
AUT,GBR,2017,810.924
TGO,USA,2021,811.494
AUT,DZA,2019,811.954
KAZ,RUS,2007,814.152
SER,DEU,2015,815.349
LTU,LVA,2016,815.967
NLD,ESP,2004,816.129
KAZ,RUS,2005,817.568
SER,AUT,2011,818.747
AUT,SVK,2012,818.779
USA,NLD,2013,819.651
TUN,LBY,2018,820.645
EUN,DZA,2019,820.648
AUS,NCL,2006,822.759
EUN,RUS,2011,823.374
USA,DZA,2000,823.999
BEL,RUS,2011,824.008
IND,LKA,1999,824.354
DNK,DEU,2014,824.787
IND,LKA,1996,828.737
NLD,POL,2010,830.273
SER,CZE,2013,830.537
BEL,DEU,2003,831.002
ARG,USA,2011,831.634
AUT,DZA,2015,831.682
USA,GHA,2017,832.33
NLD,DEU,1997,832.814
NLD,BEL,2014,833.342
USA,FJI,1996,834.485
EUN,RUS,2008,836.488
ETH,CAN,2020,837.287
IND,VNM,2008,838.18
EUN,DZA,2022,838.8
USA,SLV,2003,840.147
ZAF,NAM,2019,840.702
IND,KOR,2006,842.859
SER,ROM,2020,843.055
MYS,SGP,2010,843.433
AUT,ITA,2017,843.447
ZMB,ZWE,2021,843.729
SER,ROM,2018,844.452
ZAF,NAM,2014,845.52
USA,EGY,2009,846.079
AUT,BEL,2011,846.623
ESP,NLD,2002,851.335
USA,COL,1998,851.61
DNK,DEU,2010,852.119
IND,THA,2012,854.367
IND,AUS,2008,856.186
AUT,GBR,2016,856.268
USA,TTO,2005,856.485
USA,PNG,1999,857.021
SER,ESP,2020,857.031
USA,DOM,2011,858.383
ITA,SVN,2017,858.619
ITA,FRA,2022,864.966
SER,DEU,2017,866.463
USA,ALB,2004,867.958
AUS,PNG,1996,869.627
DEU,NLD,2021,870.045
SER,ISR,2022,870.129
CAN,GBR,2001,870.172
CAN,USA,2011,870.589
USA,KOR,2001,871.686
CAN,SAU,1999,872.89
HUN,AUT,2012,873.696
USA,PNG,2012,875.104
USA,PNG,2000,876.232
SER,GRC,2016,876.56
MEX,UNS,1998,877.555
USA,EGY,2010,882.08
AUT,ITA,2016,882.836
USA,ZAF,2013,886.717
NLD,ESP,2003,886.727
IND,ZAF,2013,887.103
USA,PNG,2007,887.377
USA,FJI,2001,887.401
SER,ROM,2017,888.152
USA,OAS,1997,889.149
BOL,NLD,2002,890.896
NLD,RUS,2004,893.263
SER,RUS,2010,893.435
SER,BIH,2010,893.494
AUT,GBR,2018,894.617
MYS,SGP,2007,894.667
SER,GRC,2010,895.772
AUS,NZL,2019,896.385
SER,BEL,2020,899.001
CAN,USA,2000,899.256
ITA,AUT,1997,899.335
USA,PAN,2005,900.468
AUT,BEL,2010,901.126
IND,THA,2011,901.509
EUN,KEN,2014,902.616
NLD,SVK,2012,903.167
NLD,KEN,2014,903.337
IND,RUS,2014,903.856
AUS,NZL,2013,904.925
NGA,CMR,2013,905.133
SER,POL,2008,905.809
THA,KHM,2018,908.119
BEL,HUN,2009,908.288
SGP,SYC,1998,908.831
SER,BGR,2014,912.98
AUT,DZA,2018,912.984
BOL,CHL,2021,913.299
SER,NLD,2018,914.063
USA,PNG,2001,914.898
AUT,SVK,2008,915.381
CZE,SVK,2022,915.39
ZAF,SWZ,2020,915.59
USA,PNG,2003,916.816
GBR,BEL,2014,917.653
NLD,BEL,2016,918.636
DNK,UKR,2014,919.987
ROM,HUN,2015,923.981
USA,TCD,2009,924.053
AUT,ITA,2020,924.835
EUN,SER,2012,924.942
TGO,BEL,2021,925.284
IND,USA,2021,925.607
EUN,SER,2014,926.258
BOL,CHL,2015,927.82
USA,LBN,2015,930.151
DNK,SWE,2011,931.059
BEL,CZE,2004,931.898
AUS,PNG,2003,932.54
SER,CZE,2014,932.795
AUS,NZL,2010,932.98
GBR,IRL,1999,936.467
SER,POL,2009,938.701
BEL,HUN,2007,941.527
BEL,CZE,2007,941.748
AUT,SVK,2009,944.485
EUN,DZA,2018,948.526
SER,RUS,2009,949.828
EUN,UKR,2014,949.852
AUS,FJI,2016,950.041
USA,KWT,2016,952.067
MYS,SGP,2009,954.936
AUT,GBR,2012,956.4
ITA,SVN,2021,957.508
USA,OMN,2016,959.63
IND,MMR,2007,960.376
MWI,ZWE,2011,960.661
PRT,ROM,2000,962.962
USA,EGY,2008,964.08
MYS,SGP,2005,964.634
HUN,ROM,2022,965.45
USA,TUR,2002,966.683
AUT,ITA,2018,968.275
AUT,ITA,2010,970.299
IND,IDN,2009,970.842
BOL,CHL,2017,970.959
USA,PER,2001,971.444
ITA,GRC,2021,971.988
AUS,NZL,2008,972.685
CHN,KOR,2000,973.567
BOL,VEN,2005,975
USA,PRT,2015,975
NLD,GBR,2021,975.317
EUN,DZA,2013,976.256
AUS,KOR,2014,976.786
SGP,SYC,1999,978.861
SER,BGR,2018,980.664
NIC,SLV,1999,982.959
OAS,VNM,2020,984.559
EUN,DZA,2010,985.132
CAN,USA,2005,987.214
AUT,ITA,2019,987.334
NLD,RUS,2002,988.254
IND,MLT,1997,988.766
USA,SAU,2007,988.873
SER,ITA,2013,990.52
AUT,SVK,2014,990.643
ESP,ITA,2018,992.267
ITA,ROM,2015,994.502
EUN,SAU,2022,995.534
IND,JPN,2002,997.371
USA,KOR,2000,997.478
USA,MYS,2019,997.936
SER,ISR,2021,998.32
USA,KHM,2021,1000
TZA,ZWE,2020,1000.607
MYS,SGP,2011,1001.246
NLD,BEL,2007,1003.535
PRT,ESP,2009,1007.183
SER,GBR,2021,1008.195
USA,NLD,2006,1008.286
EST,FIN,2013,1008.87
AUT,GBR,2011,1012.226
MYS,IDN,2015,1014.022
USA,FJI,2002,1017.161
UGA,KEN,2020,1017.867
NLD,DNK,2009,1018.556
AUS,NZL,2020,1018.585
MWI,ZAF,2006,1019.259
SER,ESP,2021,1021.208
CAN,USA,2016,1022.299
SER,GBR,2018,1023.345
TGO,DEU,2021,1023.388
EUN,DZA,2016,1024.562
USA,NCL,1998,1024.586
BOL,CHL,1997,1024.702
NLD,DEU,2015,1024.834
SER,POL,2020,1025.571
SER,ITA,2020,1027.263
CAN,USA,2015,1028.528
IND,IDN,2014,1028.985
MYS,SGP,2012,1030.369
AUT,ITA,2015,1030.399
ITA,FRA,2013,1031.353
SER,GRC,2013,1039.452
LTU,LVA,2009,1039.538
ZAF,NAM,2015,1044.757
BEL,CMR,2007,1048.922
AUS,NZL,2012,1049.863
IND,LKA,2000,1050.041
EUN,CMR,2007,1050.176
NLD,AUT,2001,1050.716
USA,LBN,2013,1053.38
USA,HUN,2004,1053.47
ITA,FRA,2016,1055.48
AUT,ITA,2008,1058.644
SER,ESP,2022,1059.42
AUT,ITA,2021,1059.874
BEL,NLD,2012,1062.528
USA,MAR,2006,1065.98
TGO,FRA,2021,1070.067
CHN,KOR,2012,1070.758
POL,DEU,2022,1070.889
AUT,SVK,2013,1075.155
GBR,IRL,2001,1076.072
EUN,DZA,2017,1076.461
AUS,KOR,2008,1078.898
USA,CUB,2009,1079.223
GBR,IRL,2000,1079.743
ZMB,ZWE,2013,1080.074
ETH,ESP,2020,1080.328
MYS,SGP,2006,1081.954
EUN,RUS,2007,1082.542
AUS,KOR,2013,1083.891
EUN,DZA,2011,1085.012
USA,ITA,2017,1087.217
ITA,AUT,2006,1088.996
SER,AUT,2012,1089.227
SER,BGR,2016,1095.344
NLD,AUT,2006,1096.786
TTO,SUR,2012,1098.58
RUS,BLR,2012,1101.688
SER,GBR,2022,1103.405
SER,BIH,2008,1104.676
IND,NCL,2013,1104.984
FRA,ESP,2003,1105.829
ITA,FRA,2017,1105.919
BOL,DNK,2006,1106.551
EUN,KEN,2010,1107.633
BEL,SWE,2012,1107.887
AUT,BEL,2015,1108.603
DEU,NLD,1996,1109.002
MOZ,IND,2022,1110
NLD,KEN,2010,1110.125
USA,COL,1999,1110.224
SER,GRC,2012,1113.914
AUT,GBR,2019,1117.187
IND,MYS,2013,1117.9
IND,LKA,2007,1122.193
USA,AUS,1996,1122.371
USA,SGP,2007,1127.599
NGA,IND,2020,1129.011
NLD,POL,2018,1130.819
ZAF,BWA,2021,1131.017
AUS,PNG,2001,1132.807
GBR,DNK,2021,1133.456
USA,RUS,2005,1134
MDA,RUS,2002,1135.236
SER,ITA,2014,1139.164
EUN,USA,2002,1139.536
KEN,BDI,2019,1139.889
CHN,HKG,1999,1139.977
EUN,KEN,2011,1141.795
NLD,KEN,2011,1142.04
USA,YEM,2002,1142.765
IND,USA,2019,1143.603
PRT,ESP,2011,1143.782
RUS,BLR,2017,1144.687
AUT,NLD,2019,1145.213
BEL,FRA,2011,1146.349
OAS,VNM,2003,1147
IND,NPL,2012,1147.31
SER,FRA,2019,1149.813
USA,MEX,2022,1150.298
ITA,HRV,2011,1150.421
GBR,IRL,2020,1151.087
NLD,DEU,2017,1152.899
BEL,NLD,2013,1156.549
BEN,IND,2018,1162.818
MWI,ZWE,2009,1163.838
ESP,PRT,2006,1164.221
NLD,BEL,2017,1165.335
KEN,SOM,2010,1165.933
ROM,HUN,2016,1167.184
CHN,HKG,2003,1168.282
MMR,CHN,2011,1168.602
SER,POL,2019,1172.238
NLD,DEU,2022,1172.753
SER,BGR,2019,1173.665
USA,PNG,2018,1173.857
USA,DOM,2001,1175.04
AUT,BEL,2016,1176.898
SER,ITA,2015,1177.109
BEN,IND,2017,1177.988
DEU,BEL,2020,1178.306
AUS,FJI,2020,1180.481
ITA,FRA,1999,1181.593
USA,NZL,2002,1182.481
CAN,USA,1998,1184.349
MYS,SGP,2004,1184.819
FRA,ESP,1999,1185.91
BOL,USA,2004,1186.33
CAN,USA,1997,1187.854
SER,ITA,2019,1188.973
AUT,GBR,2020,1190.701
DEU,DNK,2022,1191.045
EUN,DZA,2012,1195.711
SER,ROM,2022,1196.219
IND,JPN,2001,1198.726
AUS,FJI,2019,1199.419
SER,DEU,2012,1199.507
SER,GRC,2011,1201.417
AUT,ITA,2009,1201.48
OAS,VNM,2010,1201.621
USA,LBN,1999,1202.5
EUN,RUS,2002,1203.825
AUT,ITA,2003,1206.24
SER,GBR,2019,1207.288
MYS,SGP,1998,1207.318
ZAF,SWZ,2022,1208.342
USA,DOM,2022,1209.594
SER,ITA,2018,1212.524
FRA,ESP,1997,1213.634
SER,ITA,2021,1214.89
AUS,FJI,2017,1217.867
AUT,NLD,2017,1217.883
BEL,USA,2003,1218.758
EUN,USA,2003,1223.616
NLD,GBR,1997,1225.632
BOL,ECU,2000,1226.792
USA,KOR,2003,1230.517
CAN,USA,2008,1230.942
AUT,ITA,2011,1231.332
ZAF,SWZ,2019,1232.283
IND,CHN,2016,1241.506
ITA,CHE,2013,1243.72
SER,BEL,2013,1243.8
GBR,FRA,2000,1243.914
USA,NGA,2004,1243.991
ZAF,MOZ,2011,1245.278
NLD,KEN,2008,1248.122
EUN,KEN,2008,1248.548
USA,JAM,2022,1248.652
CAN,JPN,2002,1248.752
NLD,LTU,2013,1249.379
AUT,BEL,2018,1250.187
NLD,LVA,2009,1252.964
NLD,DNK,2005,1253.617
AUS,KOR,2010,1256.054
NLD,GBR,2016,1258.917
USA,NGA,2003,1263.489
IRL,UNS,2005,1264.147
AUT,NLD,2021,1265.051
NLD,DNK,2020,1267.377
BOL,CHL,2016,1267.906
USA,PAN,2007,1268.418
USA,GTM,1996,1270.633
MYS,IDN,2018,1274.933
GBR,DNK,2022,1274.991
MYS,SGP,2008,1276.007
USA,GTM,2000,1277.616
ARG,USA,2013,1277.665
USA,VNM,2002,1280.089
MYS,MMR,2013,1281.495
CHN,HKG,2002,1282.197
SER,NLD,2019,1285.452
USA,PNG,2010,1286.197
BEL,POL,2005,1288.039
IND,SGP,2000,1288.672
NLD,USA,1997,1289.734
USA,COL,2003,1290.987
USA,NPL,2019,1291.151
MWI,ZWE,2007,1292.014
MWI,ZWE,2004,1292.166
MWI,MOZ,2010,1294.477
SER,ITA,2016,1294.72
CHN,HKG,2000,1298.284
HUN,AUT,2019,1298.544
USA,FJI,2004,1299.828
NLD,DEU,2001,1302.422
SER,ROM,2021,1302.503
USA,TUR,2000,1303.362
BEL,CZE,2008,1304.044
AUT,NLD,2018,1304.112
AUT,BEL,2012,1310.542
ZAF,SWZ,2012,1313.354
SER,POL,2016,1314.37
IRL,UNS,2004,1317.772
USA,KOR,2004,1319.59
NLD,LTU,2011,1320.114
USA,OAS,1996,1320.37
ITA,SVK,2015,1323.888
USA,LKA,2022,1329.062
AUS,FJI,2021,1332.029
USA,LBN,2014,1333.507
USA,MDA,1998,1334.312
ESP,PRT,2020,1336.416
NLD,USA,2001,1336.461
USA,OAS,2010,1336.52
BEL,ITA,2008,1338.68
BEL,DEU,2015,1340.088
NLD,GBR,2019,1340.964
IND,RUS,2013,1345.271
NLD,GBR,2020,1345.404
SER,POL,2010,1346.272
USA,LKA,2009,1349.608
CHN,HKG,2004,1349.981
NLD,DNK,2008,1354.22
EUN,HRV,2011,1358.341
ITA,CZE,2015,1359.505
VNM,PHL,2021,1363.178
SER,POL,2021,1363.855
AUT,ITA,2012,1364.322
EUN,USA,2001,1364.61
USA,FJI,2003,1366.506
CAN,USA,2006,1367.564
SER,BIH,2000,1369
FRA,ESP,1998,1369.516
NGA,CIV,2017,1370.511
SER,ITA,2017,1370.586
PAK,AFG,2019,1371.458
ITA,SVK,2012,1373.243
GBR,IRL,2003,1374.382
BOL,CHL,2020,1378.331
NLD,LTU,2004,1380.95
AUT,ITA,2013,1382.22
IND,MYS,2015,1386.982
ESP,FRA,2011,1388.033
MWI,ZMB,2009,1390.52
SER,POL,2011,1391.678
EUN,DZA,2015,1402.029
CHN,HKG,2006,1403.678
BLX,DEU,1996,1406.003
AUS,FJI,2022,1408.967
AUT,NLD,2012,1409.066
CHN,HKG,2005,1409.172
EUN,CHE,2013,1410.286
CAN,USA,2017,1413.008
ITA,SVK,2017,1415.938
USA,FJI,2005,1417.607
KAZ,RUS,2008,1418.284
IND,THA,2009,1421.173
SER,ITA,2022,1428.568
EUN,RUS,2004,1428.601
USA,MEX,1996,1440.789
ITA,DEU,2010,1442.755
USA,AZE,2004,1443.423
NLD,LTU,2009,1445.513
USA,FJI,2006,1447.074
AUT,DEU,1997,1451.156
AUT,FRA,2020,1452.913
SER,FRA,2016,1454.822
NLD,FRA,2013,1454.994
AUT,DEU,2000,1455.595
NLD,BEL,2015,1455.917
AUT,NLD,2016,1458.582
ITA,AUT,2002,1461.887
USA,BGR,2014,1463.309
ARE,UNS,2005,1464.005
SER,CZE,2020,1464.595
SER,POL,2017,1467.177
CHN,HKG,1997,1468.314
AUS,PNG,2002,1469.844
ZAF,SWZ,2016,1477.056
ZAF,SWZ,2010,1482.838
ESP,PRT,2003,1487.4
NLD,DNK,2011,1487.979
USA,GTM,1997,1488.509
IND,SWE,2021,1493.109
AUT,ITA,2014,1493.9
MYS,IDN,2011,1500.69
MYS,VNM,2007,1502.131
USA,NZL,2001,1502.157
CHN,HKG,1998,1510.908
ZAF,SWZ,2018,1513.217
IND,LKA,2002,1517.467
SER,NLD,2014,1521.297
NLD,LTU,2005,1523.493
AUT,FRA,2012,1531.238
USA,MEX,1997,1533.992
CHN,HKG,2001,1538.352
NLD,FRA,2009,1544.578
USA,DZA,2013,1546.038
NLD,GBR,2018,1547.478
USA,PYF,1998,1552.235
BOL,CHL,2018,1555.236
GBR,ZAF,2006,1555.338
AUT,FRA,2019,1555.965
EUN,ZAF,2006,1561.13
CHN,KOR,2017,1561.236
MYS,IDN,2009,1561.314
MEX,CUB,1996,1562.208
RUS,BLR,2020,1565.649
SER,POL,2015,1566.895
ESP,DEU,2013,1572.796
AUT,FRA,2016,1574.453
USA,DZA,2001,1577.6
USA,NIC,2001,1578.498
AUT,NLD,2015,1578.949
USA,MYS,2021,1579.486
BEL,DEU,2014,1580.415
CHN,HKG,2007,1583.664
MYS,IDN,2005,1585.047
USA,CYP,2011,1593.596
NLD,IRL,2011,1594.006
SER,BLR,2012,1595.379
USA,SLV,2001,1595.49
ITA,ROM,2013,1601.834
USA,FJI,2007,1612.936
AUT,DEU,2001,1613.021
ZAF,SWZ,2013,1613.246
USA,IDN,1997,1614.389
IND,LKA,2001,1617.269
IND,SWE,2020,1618.102
AUT,FRA,2018,1627.386
NLD,AUT,2012,1631.191
ITA,GRC,2016,1633.395
USA,ISR,2000,1635.15
ITA,DEU,2011,1636.021
ITA,FRA,2000,1638.488
ESP,PRT,2022,1641.832
USA,MAR,2020,1645
ZAF,ZWE,2022,1647.259
AUT,BEL,2017,1649.082
RUS,BLR,2019,1649.746
USA,OAS,2018,1650.117
USA,RUS,2008,1652.068
ARG,VNM,2015,1653.024
SER,BGR,2020,1656.131
ZMB,KEN,2015,1660.333
EUN,GBR,2021,1663.923
USA,MMR,2022,1672.807
USA,SAU,2000,1679.489
USA,DZA,2006,1680.639
NLD,ITA,2012,1681.006
USA,SLV,2006,1681.953
EUN,UNS,2004,1686.975
USA,SLV,2022,1687.5
NLD,DEU,1996,1689.008
USA,NIC,2019,1690.599
USA,RUS,2002,1691.592
ESP,PRT,2019,1696.676
USA,HKG,2021,1700.497
USA,VEN,2006,1701.588
GBR,IRL,2004,1703.19
BEL,NLD,2000,1703.207
USA,ECU,2011,1704.318
AUS,PNG,2011,1709.342
OAS,VNM,2019,1710.18
IND,NCL,2014,1711.689
USA,NLD,2007,1712.901
DNK,DEU,2001,1713.055
BOL,NLD,2003,1713.488
ARG,OAS,2013,1717.375
EUN,ZAF,2007,1718.961
GBR,ZAF,2007,1719.808
CAN,USA,2007,1720.499
BRA,NLD,2007,1722.295
ESP,PRT,2021,1722.557
USA,NLD,1996,1722.622
ITA,AUT,2001,1724.093
USA,MYS,2014,1724.233
SER,CZE,2021,1727.717
ITA,SVN,2014,1728.829
USA,MAR,2008,1736.788
USA,FJI,1997,1737.759
USA,OAS,2015,1738.306
EUN,KEN,2012,1742.219
NLD,KEN,2012,1743.561
USA,NIC,2007,1746.077
USA,GTM,2001,1750.795
BEL,POL,2006,1753.64
USA,GTM,2010,1754.342
ETH,ITA,2020,1758.445
NLD,AUT,2011,1759.651
USA,FJI,2021,1765.166
AUT,FRA,2017,1766.464
USA,PNG,2002,1770.163
NGA,USA,2017,1776.185
ITA,HUN,2020,1776.268
SER,POL,2022,1776.402
PRT,ESP,1997,1776.762
ITA,SVN,2002,1785.962
USA,PAN,2002,1787.599
ESP,PRT,2012,1790.469
USA,HKG,2009,1790.755
PRT,DZA,2002,1793.259
NGA,PRT,2016,1794.116
NLD,DNK,2013,1795.847
USA,VNM,2005,1796.771
SVK,HUN,2018,1798.126
IND,PAK,2005,1799.561
AUT,BEL,2014,1801.018
RUS,BLR,2018,1801.817
ITA,HUN,2009,1806.165
AUT,BEL,2013,1806.831
USA,DZA,2014,1808.893
USA,DMA,2012,1816.232
IND,LKA,2008,1822.324
ESP,ITA,2012,1826.163
ESP,FRA,1999,1826.791
ZAF,SWZ,2017,1828.477
ITA,HUN,2010,1835.485
MYS,SGP,1997,1835.978
EUN,DZA,2002,1842.617
ZMB,TZA,2017,1844.219
USA,IND,2021,1865.616
TZA,KEN,2014,1866.209
CAN,USA,2019,1869.654
IND,SWE,2018,1870.299
USA,GTM,2011,1872.392
AUT,FRA,2021,1873.938
USA,GTM,2008,1875.268
CHN,KOR,2020,1875.962
USA,GEO,2020,1876
ZMB,KEN,2017,1880.43
IND,NPL,2014,1880.745
RUS,BLR,2016,1885.668
CHN,KOR,2018,1890.693
BEL,DNK,2019,1891.783
PRY,NLD,1999,1892.103
IND,KOR,2009,1903.064
AUT,FRA,2015,1903.361
BEL,ESP,2000,1905.219
USA,CHN,2012,1906.66
NLD,AUT,2008,1909.76
FIN,SWE,2014,1914.392
GBR,IRL,2005,1914.941
BEL,DEU,2010,1919.439
USA,PNG,2011,1920.061
CHN,HKG,2009,1921.791
SER,POL,2012,1923.497
PRY,URY,2014,1928.808
